Data rilevamento;Ora;Id Rete Monitoraggio;Codice Istat Comune;Progr. Punto Comune;Denominazione Stazione;Id Parametro;Descr. Parametro;Id Un. misura;Descr. Un. misura;Valore;Stato
06/01/2017;22:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;246.0;V;
06/01/2017;23:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;180.0;V;
06/01/2017;23:59;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;170.0;V;
07/01/2017;01:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;217.0;V;
07/01/2017;02:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;255.0;V;
07/01/2017;03:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;147.0;V;
07/01/2017;04:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;109.0;V;
07/01/2017;05:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;122.0;V;
07/01/2017;06:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;120.0;V;
07/01/2017;07:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;139.0;V;
07/01/2017;08:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;164.0;V;
07/01/2017;09:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;192.0;V;
07/01/2017;10:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;182.0;V;
07/01/2017;11:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;226.0;V;
07/01/2017;12:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;220.0;V;
07/01/2017;13:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;158.0;V;
07/01/2017;14:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;157.0;V;
07/01/2017;15:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;151.0;V;
07/01/2017;16:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;132.0;V;
07/01/2017;17:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;134.0;V;
07/01/2017;18:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;258.0;V;
07/01/2017;19:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;277.0;V;
07/01/2017;20:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;480.0;V;
07/01/2017;21:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;416.0;V;
07/01/2017;22:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;412.0;V;
07/01/2017;23:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;246.0;V;
07/01/2017;23:59;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;290.0;V;
08/01/2017;01:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;281.0;V;
08/01/2017;02:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;216.0;V;
08/01/2017;03:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;154.0;V;
08/01/2017;04:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;155.0;V;
08/01/2017;05:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;128.0;V;
08/01/2017;06:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;135.0;V;
08/01/2017;07:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;166.0;V;
08/01/2017;08:00;13;001272;805;Torino - Rebaudengo;22;Ossidi totali di azoto (NOx);23;microgrammi / metro cubo;169.0;V;
