Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
13/09/2015;21.4;0.0;17.7;23.3;15.1;82;96;53;1.6;5.8;0;NE;330;9.1;
14/09/2015;19.6;40.4;19.4;25.1;15.5;79;97;54;1.6;7.2;10;NNE;250;17.0;
15/09/2015;0.0;0.6;19.5;23.4;17.1;74;88;55;1.5;5.2;10;ENE;280;9.4;
16/09/2015;0.4;0.0;17.3;19.1;16.2;86;95;76;1.4;4.5;20;NE;370;3.8;
17/09/2015;0.6;0.8;19.1;23.2;17.0;86;95;71;1.1;5.5;60;NNE;260;5.8;
18/09/2015;2.6;2.8;20.3;27.0;16.5;68;84;37;1.4;8.4;20;NNE;250;15.5;
19/09/2015;0.0;0.0;19.8;25.4;15.2;59;92;36;1.3;6.4;20;ENE;290;15.9;
20/09/2015;0.0;0.0;20.1;27.3;13.9;48;77;18;1.2;4.4;60;SSW;210;18.0;
21/09/2015;0.0;0.0;19.0;25.0;13.3;56;75;36;1.2;5.6;10;ENE;430;17.0;
22/09/2015;0.0;0.0;17.6;20.1;15.2;66;80;53;1.5;5.7;0;ENE;340;8.9;
23/09/2015;0.0;0.0;16.2;19.5;12.1;63;83;40;1.7;11.0;50;ENE;200;12.8;
24/09/2015;0.0;0.0;17.3;24.6;10.7;46;78;17;1.4;5.1;30;SSW;270;17.5;
25/09/2015;0.0;0.0;19.2;27.6;11.3;48;75;22;1.1;4.2;40;SSW;230;16.5;
26/09/2015;0.0;0.0;18.5;23.9;13.1;60;81;39;1.2;4.7;30;ENE;560;14.8;
27/09/2015;0.0;0.0;17.7;20.3;15.5;72;84;58;1.7;6.1;20;NNE;500;8.7;
28/09/2015;0.0;0.0;16.4;18.3;12.9;65;76;53;1.8;5.6;0;NNE;400;7.7;
29/09/2015;1.2;1.0;14.1;18.4;10.8;59;79;29;1.2;5.1;40;NE;230;7.4;
30/09/2015;0.0;0.2;14.5;20.0;9.2;51;75;33;1.4;6.4;40;NNE;280;14.3;
01/10/2015;0.0;0.0;13.1;16.4;11.0;59;90;39;1.7;7.1;10;N;340;6.0;
02/10/2015;20.0;4.8;11.4;12.2;10.5;95;98;90;1.5;5.9;30;N;590;1.1;
03/10/2015;42.2;50.0;12.9;14.2;11.0;97;99;91;1.4;6.5;0;N;240;2.4;
04/10/2015;31.6;39.0;14.9;20.2;10.6;79;99;53;0.9;5.0;110;ENE;230;13.8;
05/10/2015;0.0;0.0;16.6;21.5;12.1;76;94;51;0.9;3.9;100;ENE;250;11.3;
06/10/2015;0.0;0.0;16.4;19.1;14.4;84;95;67;1.2;5.1;10;NE;340;5.8;
07/10/2015;1.6;1.6;16.9;23.6;13.1;80;97;44;1.1;3.7;20;SSW;390;12.0;
08/10/2015;0.2;0.0;18.2;23.8;14.5;71;93;47;0.9;3.8;110;E;200;11.0;
09/10/2015;3.6;0.2;16.1;18.2;14.3;81;93;70;1.2;5.7;50;N;250;5.1;
10/10/2015;1.6;5.2;16.5;21.9;12.7;73;93;44;1.3;4.5;10;SSW;220;10.5;
11/10/2015;0.0;0.0;15.8;22.5;10.8;72;93;40;0.9;3.3;40;E;210;12.6;
12/10/2015;0.0;0.0;15.5;18.8;12.7;80;93;65;1.0;3.2;60;ENE;300;5.4;
13/10/2015;1.0;1.0;15.0;18.0;13.4;83;94;63;1.3;3.9;0;ENE;380;5.0;
14/10/2015;0.0;0.0;15.1;19.7;12.6;77;97;49;1.2;4.0;0;NE;260;9.5;
15/10/2015;1.0;0.2;10.8;15.4;6.6;86;98;60;2.1;9.6;20;NE;250;4.6;
16/10/2015;73.2;72.4;11.3;16.5;7.4;71;97;42;1.6;6.0;0;SW;280;12.7;
17/10/2015;0.0;1.6;10.6;13.2;7.5;81;92;68;1.3;3.9;10;ENE;440;5.7;
18/10/2015;0.0;0.0;11.4;14.1;8.4;80;93;62;0.9;2.7;40;ENE;460;4.2;
19/10/2015;0.0;0.0;12.0;19.1;7.2;71;94;36;1.1;4.9;60;SSW;310;12.4;
20/10/2015;0.0;0.0;11.7;15.4;8.3;79;91;64;1.1;4.0;50;ENE;470;8.6;
21/10/2015;0.0;0.0;11.3;14.9;8.1;78;91;58;1.2;5.3;50;ENE;330;8.8;
22/10/2015;0.0;0.0;11.1;15.9;6.7;72;94;47;1.0;4.9;50;ENE;300;11.4;
23/10/2015;0.0;0.0;12.0;18.7;7.5;72;90;44;0.9;3.3;30;NNE;230;10.6;
24/10/2015;0.0;0.0;13.0;18.9;7.8;72;91;38;0.9;3.3;100;SW;290;8.9;
25/10/2015;0.0;0.0;13.1;18.0;9.8;78;92;55;0.8;3.0;120;SSW;190;6.6;
26/10/2015;0.0;0.0;13.1;18.5;9.3;76;94;44;0.8;3.2;100;ENE;200;8.6;
27/10/2015;0.0;0.0;12.6;16.9;8.5;69;89;48;0.8;3.6;70;N;200;5.3;
28/10/2015;7.8;2.2;11.1;12.3;9.4;89;96;80;1.3;5.6;10;N;390;1.4;
29/10/2015;13.6;13.0;12.9;18.6;9.4;83;98;56;1.1;3.7;30;SSW;220;7.4;
30/10/2015;0.0;6.2;14.8;21.5;10.4;73;93;43;1.0;3.8;70;SSW;320;10.4;
31/10/2015;0.0;0.0;13.6;18.8;10.9;79;91;58;0.9;3.8;110;NE;320;8.0;
01/11/2015;0.0;0.0;12.0;18.4;7.7;76;93;48;0.9;3.7;50;ENE;220;9.3;
02/11/2015;0.0;0.0;11.1;17.3;6.5;73;93;46;0.9;3.4;20;ENE;230;9.3;
03/11/2015;0.0;0.0;10.1;12.2;7.6;76;87;62;1.0;3.8;50;SSW;250;2.2;
04/11/2015;0.0;0.0;11.8;18.3;6.7;66;91;30;1.3;5.3;110;SSW;390;9.6;
05/11/2015;0.0;0.0;13.1;19.3;8.2;66;85;39;0.8;3.4;150;;;9.2;
06/11/2015;0.0;0.0;13.9;20.3;9.2;70;89;44;1.0;4.4;70;SSW;310;8.9;
07/11/2015;0.0;0.0;14.2;20.9;9.2;70;92;43;1.0;4.1;140;SW;310;9.0;
08/11/2015;0.0;0.0;14.7;22.1;9.4;69;91;42;0.7;2.8;150;;;8.4;
09/11/2015;0.0;0.0;14.3;20.9;9.1;70;89;43;1.6;7.1;90;SW;590;8.9;
10/11/2015;0.0;0.0;14.9;23.8;9.7;67;89;32;1.1;4.0;70;SW;460;8.5;
11/11/2015;0.0;0.0;14.1;20.6;9.4;71;91;47;0.9;4.3;110;SW;430;8.3;
12/11/2015;0.0;0.0;13.9;20.1;8.9;70;89;47;1.0;3.5;120;SW;400;7.7;
13/11/2015;0.0;0.0;13.3;19.1;8.9;67;86;46;0.8;3.2;130;SSW;340;7.7;
14/11/2015;0.0;0.0;11.0;17.5;8.2;82;100;55;1.2;3.8;10;NNE;250;6.1;
15/11/2015;0.0;0.0;8.8;11.6;6.9;96;100;80;1.4;4.2;10;SW;440;3.8;
16/11/2015;0.0;0.0;8.2;12.8;5.7;90;100;63;1.5;3.9;0;ENE;420;8.0;
17/11/2015;0.0;0.0;7.8;12.1;5.5;94;100;73;1.0;3.7;40;ENE;330;6.3;
18/11/2015;0.0;0.0;9.9;17.4;6.6;88;100;54;1.3;4.5;10;SSW;290;7.3;
19/11/2015;0.0;0.0;7.9;9.7;6.3;98;100;92;1.0;3.0;50;NNW;290;1.7;
20/11/2015;0.0;0.0;8.5;10.6;6.9;96;100;85;1.1;4.3;10;NNE;390;2.4;
21/11/2015;0.0;0.0;10.4;15.6;7.4;57;97;15;2.3;11.3;0;WNW;340;4.9;
22/11/2015;0.0;0.0;8.4;13.3;3.6;48;86;16;1.3;5.6;60;SW;250;7.7;
23/11/2015;0.0;0.0;6.1;9.3;2.6;56;79;32;1.5;6.1;10;ENE;240;4.8;
24/11/2015;0.0;0.0;4.9;9.8;0.6;60;86;36;1.0;4.3;10;SSW;290;7.4;
25/11/2015;0.0;0.0;4.1;8.5;1.4;65;84;39;1.1;3.8;10;ENE;360;6.2;
26/11/2015;0.0;0.0;5.7;12.7;0.6;57;86;27;1.0;5.9;90;SW;280;7.1;
27/11/2015;0.0;0.0;6.0;12.5;1.8;43;63;23;0.8;3.1;70;ENE;180;7.1;
28/11/2015;0.0;0.0;4.6;10.0;1.0;55;71;34;0.9;3.3;60;SSW;280;5.5;
29/11/2015;0.0;0.0;4.5;10.1;0.4;64;79;41;0.9;3.7;110;ENE;270;5.5;
30/11/2015;0.0;0.0;6.4;12.8;1.7;64;83;39;1.1;4.2;30;SSW;410;6.4;
01/12/2015;0.0;0.0;8.8;16.0;3.2;67;85;42;1.4;6.1;30;SW;570;7.0;
02/12/2015;0.0;0.0;6.5;12.7;2.9;83;100;55;1.1;3.6;10;NE;290;5.7;
03/12/2015;0.0;0.0;5.7;11.5;1.2;80;99;57;1.0;3.2;40;SW;280;5.6;
04/12/2015;0.0;0.0;4.3;9.0;0.4;86;99;63;1.1;3.4;40;ENE;320;4.8;
05/12/2015;0.0;0.0;4.9;8.0;2.9;94;100;81;1.1;3.6;30;NNE;290;1.5;
06/12/2015;0.0;0.0;5.6;8.4;2.9;93;100;79;1.0;3.5;20;ENE;330;3.6;
07/12/2015;0.0;0.0;7.6;9.9;5.7;87;96;75;0.9;3.4;50;N;320;2.0;
08/12/2015;0.0;0.0;7.3;12.4;4.5;92;100;65;1.4;4.4;30;SSW;490;4.9;
09/12/2015;0.0;0.0;6.2;10.1;3.3;94;100;72;0.9;2.7;40;SSW;260;5.5;
10/12/2015;0.0;0.0;5.2;10.5;1.7;77;100;42;1.2;3.3;10;SW;420;6.3;
11/12/2015;0.0;0.0;5.9;11.5;2.6;69;86;43;0.9;3.3;40;SW;310;6.2;
12/12/2015;0.0;0.0;6.2;12.1;2.3;70;85;50;0.9;3.2;80;SSW;310;5.5;
13/12/2015;0.0;0.0;7.1;10.6;5.6;73;82;57;0.9;3.4;60;SW;240;3.0;
14/12/2015;0.0;0.0;6.9;10.7;4.5;75;88;56;0.8;3.3;40;ENE;280;3.3;
15/12/2015;0.0;0.0;6.4;11.4;2.6;73;90;50;0.8;3.2;90;SSW;350;5.3;
16/12/2015;0.0;0.0;7.2;11.9;4.3;73;89;50;0.9;3.2;90;SSW;300;5.1;
17/12/2015;0.0;0.0;7.1;12.8;3.6;72;88;47;1.0;2.8;10;SW;550;5.6;
18/12/2015;0.0;0.0;6.9;11.1;3.8;75;88;54;0.9;2.9;70;SW;380;4.6;
19/12/2015;0.0;0.0;7.7;13.1;4.3;74;93;49;0.7;3.0;150;;;5.2;
20/12/2015;0.0;0.0;7.5;13.3;3.9;72;88;49;0.9;3.2;90;SW;290;5.5;
21/12/2015;0.0;0.0;8.0;12.3;5.3;74;89;57;0.7;2.5;130;E;270;4.2;
22/12/2015;0.0;0.0;7.6;12.2;3.6;78;91;58;0.9;3.4;80;SSW;490;5.4;
23/12/2015;0.0;0.0;7.4;10.5;5.1;79;90;64;1.2;4.8;110;SSW;350;1.7;
24/12/2015;0.0;0.0;5.9;6.8;4.7;95;100;83;1.0;3.0;0;ENE;380;1.1;
25/12/2015;0.0;0.0;4.7;9.1;2.1;93;100;67;1.3;3.7;10;SW;510;4.4;
26/12/2015;0.0;0.0;5.3;10.9;0.8;80;99;55;1.0;3.2;30;SW;690;5.9;
27/12/2015;0.0;0.0;5.8;12.9;1.9;78;95;46;0.8;3.0;80;SW;340;5.9;
28/12/2015;0.0;0.0;5.3;11.7;1.4;78;94;48;0.9;3.0;30;SSW;480;5.8;
29/12/2015;0.0;0.0;5.4;10.9;2.0;74;88;51;0.7;2.8;70;ENE;370;5.3;
30/12/2015;0.0;0.0;5.6;9.9;2.9;76;92;57;0.9;3.6;90;SSW;250;2.7;
31/12/2015;0.0;0.0;5.6;8.0;4.3;76;84;62;1.1;3.1;10;E;290;2.7;
