Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
12/09/2020;0.2;3.4;23.7;29.3;18.3;64;88;41;0.8;4.8;150;E;140;19.6;
13/09/2020;0.0;0.0;24.9;30.1;20.0;63;81;44;0.9;4.0;70;E;260;16.8;
14/09/2020;0.0;0.0;24.8;29.7;20.5;63;84;41;1.1;4.5;120;ENE;490;16.8;
15/09/2020;0.0;0.0;24.6;29.2;20.5;61;80;40;1.1;4.2;40;ENE;420;18.0;
16/09/2020;0.0;0.0;24.5;29.6;20.8;56;77;34;1.1;4.4;50;SSW;360;15.8;
17/09/2020;0.0;0.0;24.5;30.2;19.5;52;74;27;1.1;4.7;30;ENE;340;18.4;
18/09/2020;0.0;0.0;24.1;29.0;19.5;56;72;41;1.3;4.9;20;ENE;560;17.3;
19/09/2020;0.0;0.0;21.7;24.6;19.8;66;81;51;1.7;6.1;0;NNE;400;7.9;
20/09/2020;0.0;0.0;20.8;24.1;18.4;72;85;54;1.4;5.5;0;ENE;310;10.7;
21/09/2020;0.0;0.0;19.7;22.6;17.2;78;93;63;1.5;6.5;0;ENE;350;10.0;
22/09/2020;0.0;0.0;18.5;20.0;17.4;87;95;77;1.4;5.5;20;NE;340;5.7;
23/09/2020;5.6;5.6;19.5;23.3;17.0;77;97;54;1.0;3.9;40;E;260;10.9;
24/09/2020;0.0;0.0;18.8;22.8;16.5;83;99;64;1.3;5.2;40;NE;400;9.5;
25/09/2020;0.0;0.0;16.9;21.7;14.2;53;99;18;3.0;13.8;0;WNW;410;11.3;
26/09/2020;0.2;0.2;16.3;19.5;12.7;23;44;13;3.3;13.1;30;W;730;19.2;
27/09/2020;0.0;0.0;13.4;18.1;7.9;45;69;26;1.6;6.5;30;NE;320;17.7;
28/09/2020;0.0;0.0;15.6;22.0;9.9;52;82;25;1.2;4.4;40;SW;300;17.9;
29/09/2020;0.0;0.0;16.4;21.7;11.5;59;81;34;0.9;4.0;90;NNW;220;15.0;
30/09/2020;0.0;0.0;17.0;22.6;11.8;68;87;47;1.1;5.8;90;N;280;16.2;
01/10/2020;0.0;0.0;17.7;21.0;15.0;75;87;59;1.4;4.9;0;NE;380;10.8;
02/10/2020;0.0;0.0;15.3;18.1;14.2;95;100;82;1.9;10.3;0;NE;720;0.9;
03/10/2020;59.0;57.4;16.6;19.6;12.1;69;95;46;2.2;13.5;0;NE;350;15.0;
04/10/2020;0.0;1.6;13.7;18.3;11.5;80;96;54;1.5;7.3;20;NE;330;11.7;
05/10/2020;17.0;17.0;12.7;15.0;11.1;82;93;66;1.1;3.5;30;NNE;270;5.5;
06/10/2020;0.0;0.0;13.7;18.3;10.4;79;92;57;1.0;4.5;50;SSW;140;9.7;
07/10/2020;0.0;0.0;15.4;22.5;10.1;69;100;29;1.2;5.2;20;ENE;300;13.6;
08/10/2020;0.0;0.0;16.1;21.8;11.1;55;80;28;1.0;3.7;40;SW;350;15.4;
09/10/2020;0.0;0.0;14.8;18.2;11.7;69;84;52;0.9;3.6;40;ENE;340;8.7;
10/10/2020;0.0;0.0;14.9;18.7;11.0;80;96;63;0.9;3.4;70;ENE;470;9.6;
11/10/2020;0.2;0.2;13.5;18.0;8.7;74;100;33;1.6;5.9;20;ENE;400;10.9;
12/10/2020;0.0;0.0;12.0;18.2;7.5;62;94;25;1.1;4.6;40;SSW;260;15.0;
13/10/2020;0.0;0.0;11.8;16.9;7.0;51;80;22;1.0;4.1;30;SSW;340;13.9;
14/10/2020;0.0;0.0;11.5;14.8;8.7;69;80;51;1.2;5.1;10;ENE;360;9.8;
15/10/2020;1.0;0.2;10.5;11.2;9.8;86;93;72;1.1;5.8;60;SSW;270;2.0;
16/10/2020;4.2;5.0;11.9;15.6;9.6;78;95;49;1.0;4.3;20;ENE;320;9.6;
17/10/2020;0.0;0.0;11.8;16.8;7.3;77;95;53;1.0;3.5;10;NE;390;12.4;
18/10/2020;0.0;0.0;11.9;16.0;8.4;80;92;62;1.0;3.8;0;ENE;420;10.3;
19/10/2020;0.0;0.0;12.5;15.1;10.1;80;91;64;1.1;3.3;0;ENE;510;5.6;
20/10/2020;0.0;0.0;12.2;13.2;11.3;84;93;76;1.1;4.0;0;ENE;350;3.2;
21/10/2020;0.0;0.0;12.9;14.0;11.6;84;92;76;1.0;3.4;0;ENE;270;2.6;
22/10/2020;0.0;0.0;13.7;15.0;12.3;80;90;67;0.9;3.0;20;SSW;360;2.1;
23/10/2020;0.0;0.0;12.9;13.3;12.3;95;100;89;1.0;3.0;20;ENE;330;1.0;
24/10/2020;0.4;0.4;14.7;19.0;11.6;83;100;59;1.1;4.4;20;SSW;230;10.4;
25/10/2020;0.0;0.0;13.0;14.6;11.1;90;100;77;0.9;3.0;20;E;280;2.6;
26/10/2020;5.6;0.0;12.8;14.2;10.9;93;100;77;1.3;6.2;10;ENE;350;2.3;
27/10/2020;2.6;8.0;12.5;18.3;9.3;68;89;38;1.4;6.8;10;SSW;400;11.6;
28/10/2020;0.0;0.2;12.4;17.5;8.4;65;85;42;0.9;4.2;10;ENE;220;11.3;
29/10/2020;0.0;0.0;12.3;16.7;8.5;76;91;56;0.8;2.8;60;ENE;190;8.4;
30/10/2020;0.0;0.0;13.6;19.8;9.2;77;93;48;0.9;3.7;30;SW;240;10.0;
31/10/2020;0.0;0.0;12.4;17.6;9.4;86;99;65;1.0;3.3;10;NE;380;9.6;
01/11/2020;0.0;0.0;11.0;15.2;8.4;95;99;78;0.9;3.3;10;ENE;450;6.4;
02/11/2020;0.0;0.0;12.2;15.9;9.7;93;100;76;1.0;4.1;20;ENE;290;6.8;
03/11/2020;0.0;0.0;13.6;15.5;11.6;92;99;78;1.0;2.9;10;E;250;3.3;
04/11/2020;0.6;0.0;14.1;15.6;12.6;91;99;79;0.9;3.1;30;SSW;310;3.3;
05/11/2020;0.4;1.0;14.2;17.9;10.6;87;100;69;0.9;3.3;60;N;250;7.8;
06/11/2020;0.0;0.0;13.9;17.5;10.7;86;96;63;0.8;3.0;40;SSW;240;5.3;
07/11/2020;0.0;0.0;12.6;16.7;9.4;82;95;62;0.7;3.0;130;SSW;340;7.7;
08/11/2020;0.0;0.0;13.4;18.2;10.0;75;94;45;0.8;3.7;130;SW;260;7.6;
09/11/2020;0.0;0.0;12.9;18.5;9.0;75;92;51;0.8;3.3;50;SSW;240;8.8;
10/11/2020;0.0;0.0;12.3;17.3;9.0;77;91;59;0.7;2.7;90;NNW;280;7.5;
11/11/2020;0.0;0.0;11.2;15.5;8.4;83;99;63;0.8;3.3;30;NNE;330;7.8;
12/11/2020;0.0;0.0;11.1;12.1;10.0;88;99;77;1.1;4.0;20;SSW;420;1.9;
13/11/2020;0.0;0.0;11.3;12.5;9.0;83;89;71;1.0;3.4;50;SSW;390;1.8;
14/11/2020;0.0;0.0;10.0;14.2;7.1;80;93;58;0.8;2.7;20;ENE;350;7.4;
15/11/2020;0.0;0.0;9.3;11.1;7.0;88;99;80;1.0;2.8;0;N;320;3.3;
16/11/2020;0.0;0.0;10.5;13.8;8.1;83;99;63;1.2;4.7;30;SSW;320;7.4;
17/11/2020;0.0;0.0;10.1;15.1;6.5;79;94;57;0.8;2.7;40;ENE;310;7.5;
18/11/2020;0.0;0.0;9.9;14.9;6.5;76;95;48;0.9;4.1;90;SSW;250;7.8;
19/11/2020;0.0;0.0;9.3;15.0;5.3;79;99;53;0.9;3.4;90;SW;240;7.5;
20/11/2020;0.0;0.0;9.3;15.6;5.3;59;99;28;1.2;4.8;50;SSW;430;8.0;
21/11/2020;0.0;0.0;6.7;10.6;3.7;60;74;43;1.1;3.4;0;N;320;5.1;
22/11/2020;0.0;0.0;5.6;10.0;2.5;59;77;36;1.0;4.0;10;SSW;320;7.6;
23/11/2020;0.0;0.0;6.1;10.4;2.1;65;80;45;0.8;2.7;50;E;270;7.3;
24/11/2020;0.0;0.0;7.5;13.3;4.4;61;78;32;1.0;4.2;30;SSW;290;7.4;
25/11/2020;0.0;0.0;6.7;11.7;3.4;63;80;42;0.7;2.7;40;N;250;6.8;
26/11/2020;0.0;0.0;6.2;11.2;2.9;67;83;46;0.7;2.7;10;N;310;6.8;
27/11/2020;0.0;0.0;6.3;9.9;2.9;69;87;53;0.8;5.1;130;SSW;240;6.0;
28/11/2020;0.6;0.6;6.5;8.4;5.3;78;89;65;0.8;3.7;80;ENE;310;2.3;
29/11/2020;0.0;0.0;8.4;11.7;5.6;70;86;56;1.0;3.4;130;SSW;230;5.0;
30/11/2020;0.0;0.0;6.1;7.5;3.7;84;91;76;1.3;3.5;20;NE;450;2.1;
01/12/2020;0.0;0.0;5.1;6.2;3.4;82;95;69;1.4;4.5;0;NNE;420;1.4;
02/12/2020;6.4;2.2;3.0;4.6;1.4;93;97;87;1.5;5.1;0;SSW;390;1.9;
03/12/2020;2.2;6.4;2.0;3.3;1.0;98;100;93;1.4;5.0;20;ENE;310;2.8;
04/12/2020;2.4;0.0;1.2;2.1;0.4;98;100;95;1.2;4.9;10;ENE;270;0.6;
05/12/2020;7.4;9.8;2.8;4.3;1.1;94;99;88;1.3;5.6;10;SW;470;1.0;
06/12/2020;1.0;1.0;4.1;6.6;2.8;92;99;80;1.5;4.9;60;SW;560;5.4;
07/12/2020;2.0;0.0;4.0;4.8;2.9;91;99;82;1.4;4.9;10;ENE;330;1.9;
08/12/2020;0.8;2.0;5.1;6.1;4.0;89;97;79;1.3;4.4;0;SSW;420;2.0;
09/12/2020;4.4;1.8;6.5;8.5;4.8;87;97;73;1.8;7.5;50;SSW;510;2.6;
10/12/2020;0.0;3.4;6.0;8.4;3.4;78;96;58;0.9;3.7;60;SSW;170;3.3;
11/12/2020;0.0;0.0;4.1;5.4;2.4;82;91;67;0.8;2.6;20;E;230;1.5;
12/12/2020;2.6;2.6;5.6;8.8;3.3;80;94;59;0.8;3.7;110;SSW;370;5.9;
13/12/2020;0.0;0.0;5.3;10.8;1.7;79;94;53;0.9;3.4;60;SW;370;7.0;
14/12/2020;0.0;0.0;6.1;10.6;2.9;74;88;52;0.7;3.0;100;E;220;6.3;
15/12/2020;0.0;0.0;7.4;9.8;4.6;73;85;58;1.0;3.3;20;SSW;410;3.7;
16/12/2020;0.2;0.0;8.2;11.1;6.2;80;90;62;1.1;5.0;40;SSW;420;4.5;
17/12/2020;0.0;0.2;8.2;12.3;4.5;76;91;54;1.1;3.2;20;SSW;450;6.6;
18/12/2020;0.0;0.0;6.4;9.9;3.7;82;95;66;1.0;4.5;30;SW;260;6.4;
19/12/2020;0.0;0.0;7.6;9.4;4.8;82;96;72;1.1;4.4;30;SSW;480;3.6;
20/12/2020;0.0;0.0;7.5;8.3;6.1;93;99;84;0.9;3.0;20;E;340;0.9;
21/12/2020;0.6;0.6;6.3;8.1;4.1;92;99;81;1.0;3.4;10;SW;420;4.2;
22/12/2020;0.0;0.0;6.7;9.3;4.0;89;99;77;0.8;2.7;60;SW;310;3.6;
23/12/2020;0.0;0.0;8.4;9.7;6.7;83;92;74;1.0;2.8;40;SSW;470;1.5;
24/12/2020;0.0;0.0;8.5;10.6;6.2;89;98;80;1.1;4.2;50;SSW;500;2.3;
25/12/2020;0.0;0.0;6.7;8.8;5.1;80;95;48;1.8;7.9;30;SSW;460;2.8;
26/12/2020;0.0;0.0;5.8;10.9;2.1;60;89;19;1.2;4.8;80;SSW;360;7.1;
27/12/2020;0.0;0.0;1.5;3.3;-0.4;74;86;61;1.0;2.9;10;ENE;360;3.8;
28/12/2020;1.8;0.0;1.1;2.9;-1.0;86;99;72;1.6;5.6;0;SSW;390;4.3;
29/12/2020;0.0;1.8;1.5;4.8;-1.8;84;97;66;1.0;3.7;0;SSW;220;5.0;
30/12/2020;0.0;0.0;3.9;6.9;2.0;73;85;55;1.2;4.5;0;SSW;510;6.0;
31/12/2020;0.0;0.0;2.5;6.0;-0.4;73;88;52;1.0;4.0;30;NNE;290;6.5;
