Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
13/09/2019;0.0;0.0;22.3;28.8;16.8;63;82;41;1.1;4.3;0;ENE;390;18.3;
14/09/2019;0.0;0.0;23.0;29.1;18.0;64;83;42;0.8;4.0;110;E;310;17.1;
15/09/2019;0.0;0.0;24.1;30.0;19.0;61;81;39;1.0;4.6;70;S;220;18.0;
16/09/2019;0.0;0.0;24.4;30.6;18.7;64;84;42;1.0;5.5;50;ENE;280;17.9;
17/09/2019;0.0;0.0;24.5;30.8;19.1;66;87;42;1.2;6.4;10;SSW;250;18.2;
18/09/2019;0.0;0.0;22.8;28.6;18.1;72;98;48;1.5;8.3;10;N;260;14.7;
19/09/2019;2.8;2.8;17.5;18.7;15.8;85;98;76;1.9;6.9;0;NE;620;4.0;
20/09/2019;0.0;0.0;18.2;20.8;16.2;64;80;48;1.8;5.9;0;NE;480;13.3;
21/09/2019;0.0;0.0;17.8;22.1;15.1;62;82;42;1.4;5.2;10;SW;270;12.1;
22/09/2019;0.2;0.0;16.3;18.6;14.2;70;84;56;1.2;4.5;0;E;420;5.9;
23/09/2019;1.0;0.2;18.0;22.9;14.3;70;89;52;1.1;5.9;30;SW;270;17.2;
24/09/2019;0.0;1.0;17.8;23.4;13.3;67;89;44;1.2;4.6;40;ENE;330;13.8;
25/09/2019;0.0;0.0;19.3;25.1;14.4;68;83;48;1.1;5.3;20;NE;310;17.2;
26/09/2019;0.0;0.0;19.0;24.0;15.7;74;86;56;1.4;5.3;30;NE;410;13.3;
27/09/2019;0.0;0.0;20.2;24.4;17.0;75;86;59;1.1;3.8;50;NE;310;10.3;
28/09/2019;0.0;0.0;20.3;26.3;16.4;70;89;46;1.0;3.6;20;N;320;11.3;
29/09/2019;0.0;0.0;20.1;24.6;16.6;71;86;55;1.2;4.1;20;ENE;260;11.2;
30/09/2019;0.0;0.0;20.5;27.3;14.9;71;93;39;1.2;5.9;30;NNE;220;15.9;
01/10/2019;0.0;0.0;19.6;24.0;15.4;73;89;58;1.2;4.4;40;ENE;270;11.4;
02/10/2019;1.8;1.8;20.3;25.8;15.5;61;96;26;1.8;10.2;10;SSW;210;15.8;
03/10/2019;0.0;0.0;17.5;23.0;11.6;36;66;18;1.3;6.2;0;E;180;17.1;
04/10/2019;0.0;0.0;14.4;19.7;10.2;57;77;34;1.5;5.5;10;ENE;520;15.9;
05/10/2019;0.0;0.0;16.0;23.1;9.9;60;86;34;1.1;3.9;40;SSW;290;15.3;
06/10/2019;0.0;0.0;15.5;18.8;11.2;71;83;60;1.4;6.0;0;ENE;420;10.8;
07/10/2019;0.6;0.0;16.6;22.2;11.8;63;95;29;1.4;7.4;10;SSW;230;15.7;
08/10/2019;0.0;0.6;15.2;19.7;10.0;69;89;53;1.2;4.8;10;NE;290;12.5;
09/10/2019;0.0;0.0;14.6;15.5;12.9;81;93;73;1.4;5.1;0;NE;360;3.2;
10/10/2019;0.0;0.0;15.1;20.5;11.3;74;94;46;1.0;3.8;90;WSW;180;11.2;
11/10/2019;0.0;0.0;14.6;21.3;9.7;72;91;46;1.0;3.8;10;ENE;260;12.6;
12/10/2019;0.0;0.0;15.1;20.5;10.7;74;91;52;0.8;3.7;0;N;240;11.4;
13/10/2019;0.0;0.0;15.9;21.3;11.8;74;89;55;0.9;3.8;40;ENE;250;11.2;
14/10/2019;0.0;0.0;17.2;21.5;14.8;72;85;54;0.8;3.5;60;N;210;6.0;
15/10/2019;23.6;0.0;15.0;17.8;12.8;95;100;82;1.4;5.8;10;N;300;2.6;
16/10/2019;18.0;41.6;15.1;21.5;10.7;76;100;34;1.2;6.7;20;SSW;240;13.5;
17/10/2019;0.0;0.0;15.7;20.9;11.0;74;92;54;0.8;4.2;70;N;180;11.7;
18/10/2019;0.2;0.2;15.5;17.5;13.8;85;94;72;1.2;3.9;10;NNE;420;4.7;
19/10/2019;0.0;0.0;14.5;15.7;13.9;96;100;87;1.4;4.4;10;N;370;1.7;
20/10/2019;1.2;1.2;14.8;15.3;14.4;100;100;100;1.3;4.8;10;NE;500;0.7;
21/10/2019;7.2;4.4;15.6;16.6;14.8;100;100;97;1.3;7.3;40;NE;540;1.6;
22/10/2019;10.8;5.6;16.7;18.7;15.6;98;100;88;1.0;4.2;140;NE;340;2.9;
23/10/2019;0.2;8.2;16.5;18.5;14.4;96;100;86;1.0;4.9;110;ENE;200;2.9;
24/10/2019;37.8;13.2;14.3;15.3;12.9;99;100;94;1.6;7.2;20;N;440;0.6;
25/10/2019;22.8;47.4;15.7;21.1;12.6;82;100;53;1.0;2.9;70;SSW;350;8.2;
26/10/2019;0.0;0.0;16.3;23.3;11.7;77;99;43;0.8;5.1;180;SW;310;11.4;
27/10/2019;0.0;0.0;16.4;23.6;11.5;76;97;47;0.7;2.5;110;N;180;11.0;
28/10/2019;0.0;0.0;16.0;20.2;12.7;80;93;64;0.8;3.0;70;N;430;8.0;
29/10/2019;0.6;0.0;15.5;17.4;14.2;93;100;82;1.1;3.0;10;NE;360;3.1;
30/10/2019;1.8;0.8;14.2;16.8;10.6;96;100;84;1.7;6.3;0;NNE;630;4.0;
31/10/2019;3.0;4.4;10.4;11.1;9.3;94;100;87;1.6;5.6;0;NNE;540;1.2;
01/11/2019;0.0;0.2;10.9;11.6;10.1;91;97;85;1.0;2.7;10;ENE;450;;
02/11/2019;0.0;0.0;11.1;12.1;10.1;87;96;79;0.9;3.0;40;ENE;340;1.5;
03/11/2019;4.4;0.0;9.8;11.7;7.4;96;100;84;1.2;5.1;20;NNE;230;1.9;
04/11/2019;0.2;4.6;10.7;16.3;6.9;87;100;50;1.1;5.0;40;NE;340;10.0;
05/11/2019;1.2;0.0;12.3;16.9;9.4;85;99;63;1.2;5.4;50;ENE;260;8.7;
06/11/2019;0.0;1.2;10.4;13.8;8.1;86;98;72;1.1;5.4;40;NE;280;7.5;
07/11/2019;0.0;0.0;8.7;9.8;7.8;91;98;81;1.2;3.6;20;N;390;1.5;
08/11/2019;2.8;2.4;8.8;12.0;7.0;91;100;71;1.5;5.1;0;NE;330;5.4;
09/11/2019;0.0;0.4;8.8;14.5;5.4;81;100;49;1.2;5.6;10;SSW;190;9.2;
10/11/2019;0.0;0.0;8.4;10.6;6.1;80;94;66;1.1;3.0;0;SSW;270;4.2;
11/11/2019;0.0;0.0;7.8;10.9;5.6;80;96;52;1.1;3.6;20;SSW;200;2.8;
12/11/2019;4.8;4.8;7.9;13.1;3.7;80;100;49;1.4;5.3;30;SSW;380;8.8;
13/11/2019;0.0;0.0;7.6;13.8;3.1;61;91;24;1.4;5.8;20;SSW;450;9.4;
14/11/2019;0.0;0.0;5.3;6.8;3.3;83;99;67;1.7;6.8;10;NNE;460;1.0;
15/11/2019;36.8;27.8;5.3;6.9;3.1;91;99;81;1.8;6.6;20;SSW;550;2.3;
16/11/2019;4.4;13.0;6.7;8.5;5.2;87;97;71;1.0;4.3;50;N;330;2.9;
17/11/2019;0.4;0.6;6.9;9.6;5.4;86;98;64;1.5;5.4;20;NNE;320;4.8;
18/11/2019;11.2;11.2;6.5;7.8;5.5;89;96;79;1.1;3.6;10;N;330;2.0;
19/11/2019;11.8;5.0;7.3;9.4;5.5;93;98;84;1.2;4.2;20;SW;620;2.4;
20/11/2019;14.8;18.0;9.3;11.1;7.9;94;99;85;1.0;3.8;30;SSW;400;2.6;
21/11/2019;0.6;4.2;8.7;9.4;7.5;97;99;90;1.5;4.7;0;NNE;460;1.4;
22/11/2019;11.2;6.6;7.9;8.8;7.0;96;99;91;1.5;4.1;0;NNE;640;1.1;
23/11/2019;22.6;15.8;9.3;10.5;7.6;99;99;94;2.7;9.7;0;NNE;810;;
24/11/2019;96.2;65.0;9.7;10.5;8.8;99;99;95;1.7;9.7;50;NNE;430;;
25/11/2019;32.2;68.4;11.6;14.9;9.2;92;99;73;1.1;4.7;110;SSW;400;2.3;
26/11/2019;0.2;6.6;10.1;12.8;7.8;89;98;71;0.7;2.4;100;SW;200;4.4;
27/11/2019;9.4;0.2;9.5;10.8;8.2;94;99;85;1.2;4.5;30;N;280;3.1;
28/11/2019;4.0;13.4;9.0;11.7;6.0;89;99;72;1.3;5.5;20;SSW;350;6.2;
29/11/2019;0.0;0.0;7.9;13.6;2.7;87;99;53;1.1;6.2;50;NE;280;7.3;
30/11/2019;0.0;0.0;8.9;16.0;4.7;71;99;31;1.1;5.3;110;SSW;330;7.0;
01/12/2019;1.2;0.0;6.0;7.1;4.3;96;99;87;1.7;7.1;0;N;370;0.6;
02/12/2019;12.8;14.0;6.1;10.4;2.1;87;99;68;1.6;5.0;20;SSW;610;6.8;
03/12/2019;1.0;0.2;7.6;8.6;6.1;91;99;84;1.1;3.4;50;NE;430;1.3;
04/12/2019;0.4;1.2;5.9;6.9;3.6;76;92;63;1.2;3.5;30;ENE;340;2.9;
05/12/2019;0.0;0.0;4.3;8.0;1.4;81;94;56;1.0;4.3;20;ENE;260;6.1;
06/12/2019;0.0;0.0;4.3;7.9;1.7;81;93;62;0.9;3.0;20;N;250;6.3;
07/12/2019;0.0;0.0;5.8;11.3;2.6;77;93;48;1.1;3.7;0;SW;460;6.2;
08/12/2019;0.0;0.0;6.6;10.4;3.6;75;89;60;1.0;3.5;20;SW;310;6.0;
09/12/2019;0.0;0.0;7.9;14.2;5.2;77;92;35;1.3;5.8;40;SW;330;6.6;
10/12/2019;0.0;0.0;8.7;13.2;4.4;52;90;23;0.9;4.8;90;SSW;190;6.9;
11/12/2019;0.0;0.0;4.0;5.1;2.1;68;74;59;1.1;5.0;20;NNE;310;2.6;
12/12/2019;0.0;0.0;2.7;4.0;1.2;83;92;72;1.3;4.2;0;ENE;350;1.9;
13/12/2019;1.8;0.0;2.5;4.9;0.4;85;99;74;1.2;8.0;50;N;210;3.2;
14/12/2019;1.6;3.4;6.7;11.9;3.2;73;86;55;1.0;6.7;90;ENE;200;6.6;
15/12/2019;0.0;0.0;5.6;7.9;2.6;79;89;70;1.0;3.4;40;SSW;240;2.3;
16/12/2019;0.0;0.0;7.3;9.1;6.1;89;99;73;1.0;3.5;30;ENE;290;1.6;
17/12/2019;8.0;3.6;7.9;9.2;6.6;97;99;94;0.9;4.2;50;N;260;;
18/12/2019;6.2;9.0;9.3;9.6;8.7;98;99;95;0.9;3.8;60;NNE;200;;
19/12/2019;5.2;5.6;9.9;10.5;9.1;99;99;97;1.1;3.5;40;N;300;;
20/12/2019;11.4;9.6;8.6;9.5;7.6;97;99;85;1.8;5.4;10;NNE;450;;
21/12/2019;16.0;17.4;8.9;13.0;6.7;87;97;65;1.4;5.2;60;SSW;440;6.2;
22/12/2019;6.6;1.6;10.8;15.9;7.3;63;99;27;3.4;15.9;20;W;590;6.7;
23/12/2019;0.0;6.6;12.1;14.2;9.4;37;53;23;4.1;13.3;0;WNW;680;7.0;
24/12/2019;0.0;0.0;11.0;17.5;5.3;40;65;14;1.7;9.7;100;SSW;290;6.0;
25/12/2019;0.0;0.0;10.2;17.5;4.6;49;77;14;1.0;7.7;120;NE;270;6.8;
26/12/2019;0.0;0.0;7.0;10.2;4.5;60;76;40;0.6;2.5;210;ENE;200;4.7;
27/12/2019;0.0;0.0;5.4;9.3;2.3;69;83;48;1.1;4.4;50;SSW;300;5.9;
28/12/2019;0.0;0.0;4.7;8.6;1.4;79;94;60;0.9;3.7;60;SSW;310;6.1;
29/12/2019;0.0;0.0;4.4;7.5;0.3;81;99;64;1.1;4.1;20;SW;360;4.0;
30/12/2019;0.0;0.0;2.7;4.4;0.6;93;99;78;1.3;4.1;0;SW;490;;
31/12/2019;0.0;0.0;3.8;8.8;-1.2;80;99;51;1.1;3.8;90;SW;670;6.7;
