Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
16/09/2013;3.2;5.0;17.1;21.0;13.4;79;95;60;0.8;6.1;650;;;9.6;
17/09/2013;0.0;0.0;18.9;23.8;13.5;40;87;17;1.7;10.3;10;E;240;16.3;
18/09/2013;0.0;0.0;16.0;21.3;11.6;57;77;35;1.3;4.7;0;NNE;310;12.5;
19/09/2013;0.0;0.0;18.9;25.9;11.7;56;84;26;0.9;4.1;190;;;15.2;
20/09/2013;0.0;0.0;18.7;24.4;14.0;66;84;47;1.2;5.1;30;NE;340;14.1;
21/09/2013;0.0;0.0;19.8;26.5;14.0;66;87;44;1.0;4.0;120;ENE;260;16.0;
22/09/2013;0.0;0.0;20.2;25.7;16.5;68;85;47;1.0;3.8;110;ENE;460;12.7;
23/09/2013;0.0;0.0;20.2;26.8;14.9;66;85;43;0.7;4.5;370;;;15.9;
24/09/2013;0.0;0.0;20.3;26.8;15.1;69;88;46;1.0;5.3;240;;;15.2;
25/09/2013;0.0;0.0;20.4;25.0;16.5;70;89;50;1.3;4.3;90;ENE;390;10.3;
26/09/2013;0.0;0.0;20.3;25.1;15.9;72;88;53;0.7;4.8;290;;;11.6;
27/09/2013;0.0;0.0;20.7;24.3;16.6;73;89;60;0.4;6.6;770;;;7.5;
28/09/2013;0.0;0.0;21.1;24.3;19.1;73;85;56;0.8;4.1;400;;;5.3;
29/09/2013;2.0;0.0;17.3;19.2;15.3;88;96;80;0.2;6.1;1150;;;1.8;
30/09/2013;27.4;29.2;16.5;20.8;14.7;86;95;61;0.4;6.1;1170;;;9.0;
01/10/2013;0.0;0.2;16.6;18.8;15.1;80;90;67;0.6;3.7;710;;;5.2;
02/10/2013;0.0;0.0;17.2;18.4;15.9;78;87;68;0.1;3.6;1270;;;4.1;
03/10/2013;0.0;0.0;15.4;16.6;13.8;72;85;4;0.8;5.3;600;;;3.7;
04/10/2013;0.0;0.0;13.8;14.8;11.9;76;94;66;1.4;5.2;80;NE;370;3.1;
05/10/2013;15.2;10.6;13.7;16.8;11.4;82;94;66;0.0;2.3;1390;;;5.2;
06/10/2013;0.0;4.6;14.6;17.4;12.2;85;95;62;0.1;3.7;1190;;;5.2;
07/10/2013;23.2;14.8;14.9;17.7;13.4;92;96;81;0.0;2.8;1440;;;3.9;
08/10/2013;8.2;12.8;15.1;18.8;12.5;83;95;63;0.4;4.2;790;;;7.5;
09/10/2013;0.0;3.8;15.0;18.7;12.1;81;94;61;0.8;3.8;180;;;6.3;
10/10/2013;0.0;0.0;13.8;19.3;8.2;79;93;48;1.3;8.5;150;;;7.1;
11/10/2013;0.8;0.8;10.0;15.5;6.6;71;85;36;1.7;7.6;30;ENE;330;12.9;
12/10/2013;4.8;4.8;9.9;13.3;6.5;72;87;57;1.4;5.6;30;E;490;10.8;
13/10/2013;0.0;0.0;11.6;15.6;7.9;73;83;53;1.0;4.3;70;ENE;410;7.8;
14/10/2013;0.0;0.0;13.3;18.1;10.1;73;89;45;1.1;4.6;40;E;410;10.7;
15/10/2013;0.0;0.0;12.5;16.4;9.7;78;90;59;0.7;2.8;170;;;6.0;
16/10/2013;0.0;0.0;14.7;22.9;8.5;68;92;38;1.2;6.5;90;E;300;12.7;
17/10/2013;0.0;0.0;15.5;22.8;10.3;67;85;37;0.7;3.4;110;E;300;12.2;
18/10/2013;0.0;0.0;14.6;20.4;9.8;74;89;55;0.8;3.4;70;E;430;9.1;
19/10/2013;0.0;0.0;13.8;16.2;11.1;82;90;74;0.9;2.8;40;E;330;4.0;
20/10/2013;0.0;0.0;13.8;15.2;12.3;87;95;79;0.8;3.7;100;ESE;220;1.4;
21/10/2013;3.0;3.0;15.0;18.7;12.7;81;95;59;1.2;4.0;20;SSW;760;5.8;
22/10/2013;0.0;0.0;14.4;15.7;13.3;88;95;79;0.7;2.6;100;E;400;1.6;
23/10/2013;6.4;1.4;14.8;15.6;13.8;95;97;92;0.9;4.1;100;NE;270;1.7;
24/10/2013;1.6;6.6;15.9;18.8;12.9;86;93;76;1.1;4.4;100;ENE;230;6.6;
25/10/2013;0.0;0.0;17.0;21.6;14.3;83;94;60;0.9;3.3;80;SW;240;6.7;
26/10/2013;0.0;0.0;17.1;23.0;13.1;78;94;48;0.8;3.6;180;;;9.6;
27/10/2013;0.0;0.0;16.3;19.7;14.8;88;96;68;1.0;3.8;30;E;390;5.5;
28/10/2013;0.0;0.0;16.6;21.7;14.3;83;97;61;0.7;3.4;130;E;290;5.9;
29/10/2013;0.0;0.0;16.1;19.2;13.4;80;92;63;0.7;4.1;140;NW;160;4.5;
30/10/2013;0.0;0.0;15.8;18.8;14.1;79;94;61;0.8;3.5;140;ESE;250;4.1;
31/10/2013;3.8;0.0;13.2;14.5;10.7;86;96;70;1.6;6.0;10;SSW;390;2.5;
01/11/2013;0.0;3.8;13.0;16.7;9.5;79;92;61;0.8;3.0;50;SSW;400;7.2;
02/11/2013;0.0;0.0;13.3;16.7;11.1;78;90;60;0.9;4.8;10;NE;200;5.1;
03/11/2013;2.2;0.0;13.7;19.5;10.1;77;96;37;1.2;5.9;70;SSW;180;7.7;
04/11/2013;0.0;2.2;10.4;12.5;7.7;75;88;51;1.2;4.7;50;E;530;4.4;
05/11/2013;0.0;0.0;11.8;16.3;6.4;69;94;44;1.2;5.0;80;SSW;610;7.9;
06/11/2013;0.0;0.0;14.1;20.1;10.1;68;82;50;0.9;5.9;70;E;290;8.8;
07/11/2013;0.0;0.0;13.0;16.9;9.0;79;89;66;1.0;3.7;20;ENE;390;7.5;
08/11/2013;0.0;0.0;13.2;14.5;12.3;88;94;79;1.3;3.7;0;E;650;2.1;
09/11/2013;0.0;0.0;13.9;17.1;10.0;71;94;22;1.6;7.1;20;SSW;310;6.7;
10/11/2013;0.0;0.0;11.1;15.3;7.6;54;77;15;1.9;12.7;50;W;210;5.9;
11/11/2013;0.2;0.2;12.0;17.6;7.6;24;49;13;1.6;9.8;70;WSW;320;9.4;
12/11/2013;0.0;0.0;11.0;17.6;5.5;42;58;21;0.9;4.1;80;SSW;300;8.6;
13/11/2013;0.0;0.0;12.2;18.0;7.3;54;77;30;1.0;4.8;130;SSW;310;8.0;
14/11/2013;0.4;0.4;11.3;13.0;7.7;75;88;60;1.6;7.1;50;ENE;460;2.6;
15/11/2013;13.6;4.2;8.0;10.2;5.7;84;93;73;1.7;6.2;20;SSW;300;1.1;
16/11/2013;1.8;11.2;11.3;15.2;8.6;76;90;59;1.2;4.8;80;ENE;330;8.0;
17/11/2013;0.0;0.0;11.0;13.1;9.4;76;87;62;0.8;3.0;120;E;520;3.2;
18/11/2013;1.0;0.4;8.8;9.6;8.4;92;95;85;1.2;4.2;30;ENE;290;;
19/11/2013;38.4;13.8;9.2;9.7;8.7;94;95;89;1.1;6.1;10;N;290;0.9;
20/11/2013;4.2;28.4;8.7;9.7;6.7;90;95;79;1.3;6.6;20;ENE;400;;
21/11/2013;8.4;9.4;4.5;6.6;0.8;86;92;79;1.4;6.9;20;ENE;190;1.0;
22/11/2013;29.4;25.4;3.4;6.2;0.9;86;93;65;1.1;4.7;20;E;260;1.8;
23/11/2013;2.2;6.2;6.2;7.2;4.6;67;81;52;1.8;8.2;10;SSW;510;2.0;
24/11/2013;0.0;0.0;7.7;11.8;4.8;77;87;59;1.0;4.5;80;SSW;370;5.3;
25/11/2013;0.0;0.0;7.7;13.8;3.1;52;88;18;1.1;4.6;60;E;380;7.5;
26/11/2013;0.0;0.0;4.4;9.0;0.9;44;64;18;1.0;5.2;40;E;250;7.5;
27/11/2013;0.0;0.0;3.8;8.4;-0.2;41;67;14;1.1;5.1;20;SSW;280;7.1;
28/11/2013;0.0;0.0;2.7;6.4;-0.8;52;69;34;1.0;4.4;20;E;550;6.9;
29/11/2013;0.0;0.0;3.5;9.1;-0.3;57;73;29;1.0;3.5;40;SSW;310;6.9;
30/11/2013;0.0;0.0;1.7;2.9;0.4;82;93;65;1.2;5.3;0;E;360;;
01/12/2013;2.2;2.2;4.1;9.7;0.7;76;91;48;1.0;4.2;130;SSW;510;7.1;
02/12/2013;0.0;0.0;5.7;10.8;2.0;67;84;45;0.9;7.2;130;E;250;5.0;
03/12/2013;0.0;0.0;5.0;10.9;0.9;69;86;45;0.8;2.8;130;SSW;390;6.5;
04/12/2013;0.0;0.0;5.1;11.3;1.0;64;85;37;1.5;3.7;30;SSW;710;7.0;
05/12/2013;0.0;0.0;6.1;14.2;1.9;64;84;28;1.2;4.1;70;SSW;520;6.7;
06/12/2013;0.0;0.0;7.0;13.3;2.2;69;82;47;1.0;5.6;70;SSW;460;6.4;
07/12/2013;0.0;0.0;6.8;11.9;3.4;67;84;49;1.1;5.4;110;SSW;630;6.4;
08/12/2013;0.0;0.0;4.1;10.1;-0.4;79;93;54;1.0;3.8;80;E;320;5.9;
09/12/2013;0.0;0.0;3.1;7.8;-0.5;79;94;58;1.1;4.9;120;SSW;500;4.5;
10/12/2013;0.0;0.0;4.8;11.6;0.7;71;86;45;0.8;2.9;90;SSW;320;6.2;
11/12/2013;0.0;0.0;5.0;10.8;1.4;69;84;43;1.1;3.7;110;SSW;440;6.2;
12/12/2013;0.0;0.0;4.8;9.4;1.2;71;85;48;0.8;3.0;130;SSW;390;5.9;
13/12/2013;0.0;0.0;5.3;10.8;0.7;67;86;40;1.4;4.3;0;SSW;850;6.3;
14/12/2013;0.0;0.0;6.2;12.5;1.9;59;74;30;1.1;3.5;40;SSW;520;6.5;
15/12/2013;0.0;0.0;5.4;9.5;2.7;64;77;45;0.7;3.4;200;;;6.0;
16/12/2013;0.0;0.0;5.8;12.0;1.5;63;80;41;0.9;3.5;150;;;6.0;
17/12/2013;0.0;0.0;5.7;10.9;2.0;62;80;39;0.9;3.3;130;SSW;640;6.1;
18/12/2013;0.0;0.0;5.8;11.1;2.3;60;75;36;0.9;3.2;100;E;360;4.4;
19/12/2013;0.0;0.0;2.4;4.1;0.6;78;93;62;1.0;3.3;40;E;430;;
20/12/2013;11.8;9.8;3.5;5.7;0.8;87;93;79;1.1;4.0;30;SSW;670;1.8;
21/12/2013;0.2;2.2;6.0;7.9;4.1;81;89;74;0.8;2.7;60;E;350;2.3;
22/12/2013;0.0;0.0;6.7;9.2;4.1;78;89;68;0.9;4.0;40;SSW;530;3.5;
23/12/2013;0.0;0.0;7.4;9.2;5.7;78;83;69;0.7;2.7;80;SSW;310;2.4;
24/12/2013;0.0;0.0;6.5;7.5;5.8;90;94;81;1.0;3.9;40;E;300;;
25/12/2013;3.2;0.0;6.1;7.0;5.3;94;95;90;1.0;4.6;80;N;260;;
26/12/2013;34.0;16.2;6.4;7.5;5.8;89;95;72;1.6;6.7;0;SSW;320;;
27/12/2013;30.0;51.0;7.3;13.1;3.4;72;89;47;0.8;3.4;110;SW;230;6.3;
28/12/2013;0.0;0.0;5.8;7.2;4.6;75;91;57;0.9;3.6;90;ENE;240;1.4;
29/12/2013;0.6;0.6;6.1;10.2;3.1;76;89;57;1.2;3.9;20;SSW;620;6.5;
30/12/2013;0.0;0.0;5.4;10.6;1.5;68;86;43;0.9;3.3;70;SSW;320;6.0;
31/12/2013;0.0;0.0;4.1;8.3;0.8;65;82;44;0.7;2.8;60;E;280;6.4;
