Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
11/09/2016;0.0;0.0;25.5;30.9;20.7;55;73;37;1.2;4.6;10;ENE;300;16.5;
12/09/2016;0.0;0.0;25.0;30.4;21.5;56;71;39;1.1;4.6;60;NW;160;12.1;
13/09/2016;0.0;0.0;24.9;30.8;20.1;54;74;36;1.0;6.0;30;ENE;360;15.7;
14/09/2016;0.0;0.0;23.5;29.8;19.5;59;75;37;1.4;10.1;10;E;310;14.2;
15/09/2016;22.8;4.8;19.6;23.1;17.0;85;100;68;2.0;6.9;10;NNE;400;7.1;
16/09/2016;0.2;18.2;18.5;22.7;15.8;75;94;50;1.5;5.6;0;NNE;440;8.3;
17/09/2016;0.6;0.6;17.8;22.6;13.5;73;96;42;1.1;9.2;50;E;220;7.8;
18/09/2016;1.6;1.6;17.9;22.7;14.7;66;90;43;1.1;4.6;20;SW;230;11.6;
19/09/2016;0.2;0.2;20.2;27.4;14.2;60;90;31;1.0;4.5;30;SSW;240;15.9;
20/09/2016;0.0;0.0;20.7;26.7;15.9;54;76;30;1.1;5.1;70;ENE;310;15.4;
21/09/2016;0.0;0.0;17.6;21.5;15.5;73;90;54;1.8;7.4;10;NE;560;11.5;
22/09/2016;0.0;0.0;18.7;23.2;14.5;70;89;51;1.3;4.3;10;ENE;330;12.5;
23/09/2016;0.0;0.0;19.8;24.7;16.9;66;82;47;1.3;4.1;0;ENE;360;11.6;
24/09/2016;0.0;0.0;19.5;24.1;16.1;64;81;41;1.3;5.4;0;NE;430;12.8;
25/09/2016;0.0;0.0;19.4;26.1;14.3;60;84;30;1.0;4.2;50;E;270;16.0;
26/09/2016;0.0;0.0;19.4;25.3;14.3;63;81;42;1.1;4.4;10;ENE;480;14.5;
27/09/2016;0.0;0.0;19.7;24.3;15.9;62;83;43;1.2;5.0;10;ENE;210;12.1;
28/09/2016;0.0;0.0;19.9;26.8;14.3;59;83;33;0.9;3.9;70;ENE;250;15.1;
29/09/2016;0.0;0.0;19.8;25.6;14.3;67;89;44;1.0;4.1;80;ENE;440;14.0;
30/09/2016;0.0;0.0;20.2;25.5;16.6;67;90;44;1.2;4.6;20;NNE;270;13.2;
01/10/2016;0.0;0.0;17.4;19.5;14.8;79;97;65;1.2;3.9;60;N;300;5.8;
02/10/2016;0.0;0.0;18.5;24.1;14.7;73;100;48;1.0;5.1;10;NNW;240;11.9;
03/10/2016;0.0;0.0;18.1;24.5;12.2;54;88;24;1.1;4.9;50;ENE;300;15.2;
04/10/2016;0.0;0.0;17.0;23.6;11.6;58;80;31;1.1;6.3;20;SSW;220;14.4;
05/10/2016;0.0;0.0;16.3;22.4;11.3;60;85;36;1.9;10.8;40;NE;540;14.8;
06/10/2016;0.0;0.0;13.2;16.3;10.4;66;83;52;1.7;10.5;0;NNE;370;6.2;
07/10/2016;0.0;0.0;14.8;20.2;10.3;59;82;35;1.0;4.1;80;ENE;220;13.8;
08/10/2016;0.0;0.0;14.2;18.6;11.3;65;79;46;1.4;5.0;10;ENE;570;11.4;
09/10/2016;0.0;0.0;11.9;13.0;9.8;82;91;72;1.8;6.3;0;NE;620;3.3;
10/10/2016;0.0;0.0;11.6;16.1;8.7;67;95;42;1.2;5.2;20;NE;280;10.2;
11/10/2016;16.6;0.0;9.4;12.7;6.8;82;100;55;1.4;4.4;30;N;220;5.1;
12/10/2016;2.6;19.2;11.0;16.9;5.1;65;99;34;1.1;4.1;50;ENE;260;12.9;
13/10/2016;2.8;0.0;8.6;11.0;7.7;90;100;65;1.3;5.3;0;NNW;560;1.4;
14/10/2016;18.2;15.4;9.5;11.4;8.0;95;100;80;1.2;5.8;40;SW;420;1.7;
15/10/2016;18.4;21.4;13.1;17.6;10.1;90;100;65;1.3;4.8;30;SSW;300;8.0;
16/10/2016;0.2;2.6;14.5;20.8;8.2;81;100;49;0.7;2.8;190;NE;220;10.9;
17/10/2016;0.0;0.2;14.5;18.1;12.1;85;100;66;0.6;3.0;290;SSW;150;5.1;
18/10/2016;0.0;0.0;15.0;20.6;10.7;79;100;50;0.9;4.1;100;SW;180;10.9;
19/10/2016;0.0;0.0;13.5;17.1;11.0;89;100;72;1.2;3.8;10;NE;320;6.6;
20/10/2016;0.0;0.0;13.5;17.5;10.5;80;100;41;1.3;6.8;30;E;180;9.4;
21/10/2016;0.0;0.0;12.7;17.3;8.9;76;100;47;1.1;4.6;10;ENE;220;10.5;
22/10/2016;0.0;0.0;11.2;14.3;8.7;78;89;67;1.4;4.5;10;NNE;390;7.0;
23/10/2016;0.6;0.0;10.8;11.4;10.0;94;100;84;1.1;3.5;10;ENE;490;1.7;
24/10/2016;1.8;2.4;12.9;16.1;11.0;83;100;60;1.0;3.3;80;SSW;410;4.1;
25/10/2016;0.0;0.0;13.9;17.3;11.9;88;100;65;1.0;4.3;60;SSW;320;4.3;
26/10/2016;0.0;0.0;12.9;15.4;11.0;98;100;82;0.9;4.1;100;ENE;310;3.8;
27/10/2016;0.2;0.0;15.2;20.0;11.6;82;100;58;0.9;3.7;150;ENE;350;8.6;
28/10/2016;0.0;0.2;14.3;18.7;11.1;79;93;53;1.0;3.6;30;ENE;380;5.8;
29/10/2016;0.0;0.0;14.1;20.0;10.7;77;100;48;0.7;3.3;130;ENE;250;9.8;
30/10/2016;0.0;0.0;13.4;19.2;9.2;77;100;49;0.8;3.9;80;N;290;9.7;
31/10/2016;0.0;0.0;11.3;15.5;8.2;90;100;65;1.1;3.8;20;ENE;450;8.6;
01/11/2016;0.0;0.0;11.6;15.2;9.8;87;100;66;1.5;4.2;0;SSW;610;6.7;
02/11/2016;0.0;0.0;12.9;17.1;9.7;78;97;55;0.9;4.0;130;SSW;270;7.6;
03/11/2016;0.0;0.0;12.0;18.1;7.0;81;100;45;1.1;5.1;40;NE;310;8.6;
04/11/2016;0.0;0.0;11.5;13.0;10.4;78;94;66;1.4;4.1;0;NE;400;3.8;
05/11/2016;8.6;0.0;10.1;12.6;8.7;89;100;66;1.1;3.9;20;N;230;3.6;
06/11/2016;4.0;12.6;11.2;15.5;8.4;66;100;26;1.9;9.5;30;SSW;400;7.9;
07/11/2016;0.0;0.0;9.2;14.0;4.8;42;73;20;1.3;7.5;80;ENE;390;9.3;
08/11/2016;0.0;0.0;7.4;12.8;2.5;50;74;29;1.0;3.7;20;SSW;210;9.3;
09/11/2016;0.0;0.0;4.9;7.3;2.5;60;78;41;1.0;4.5;40;NNE;280;3.4;
10/11/2016;0.0;0.0;5.3;11.6;1.1;71;89;48;0.9;3.9;60;ENE;240;8.4;
11/11/2016;0.0;0.0;7.1;10.9;3.1;69;99;29;1.4;5.7;20;SSW;190;7.1;
12/11/2016;0.0;0.0;8.3;14.4;2.9;46;72;19;1.2;5.4;50;SW;280;9.0;
13/11/2016;0.0;0.0;8.2;12.0;5.3;54;70;37;1.2;4.0;10;NNE;490;7.1;
14/11/2016;0.0;0.0;8.4;10.4;7.1;72;77;65;1.2;4.5;30;NNE;300;4.4;
15/11/2016;0.0;0.0;7.1;9.0;5.2;77;96;64;1.3;3.9;0;N;250;2.3;
16/11/2016;0.0;0.0;7.4;11.2;3.8;75;93;56;1.1;3.1;10;SSW;290;6.3;
17/11/2016;0.0;0.0;6.8;9.2;4.2;81;92;70;1.1;3.6;20;NNW;220;3.4;
18/11/2016;0.0;0.0;7.5;8.6;6.5;90;100;81;1.1;3.2;30;NNE;310;1.4;
19/11/2016;0.0;0.0;8.6;11.5;7.3;91;100;70;1.0;3.4;30;SW;230;3.2;
20/11/2016;0.0;0.0;8.2;9.2;6.8;91;100;77;0.9;3.5;80;ENE;300;1.8;
21/11/2016;2.0;0.0;8.6;9.0;8.0;100;100;93;1.2;4.2;20;NNE;390;;
22/11/2016;4.4;4.6;10.1;11.1;8.9;100;100;100;0.9;3.1;20;E;410;0.6;
23/11/2016;21.0;11.4;11.6;12.8;10.6;100;100;100;1.4;6.3;50;NE;360;0.6;
24/11/2016;28.2;26.8;12.6;12.8;11.9;100;100;100;4.6;12.5;0;NE;1200;;
25/11/2016;103.2;89.0;;;;100;100;100;2.8;12.3;10;NE;1000;3.5;
26/11/2016;0.0;27.0;;;;97;100;79;1.0;3.5;100;SSW;370;5.0;
27/11/2016;0.0;0.0;;;;94;100;73;1.0;2.7;40;SW;290;5.8;
28/11/2016;0.0;0.0;;;6.7;90;100;62;1.3;9.9;30;NE;280;2.1;
29/11/2016;0.4;0.4;5.2;7.3;2.1;53;75;37;1.7;10.0;10;NE;500;4.2;
30/11/2016;0.0;0.0;4.5;9.3;0.9;64;84;35;1.2;3.8;40;SW;640;7.3;
01/12/2016;0.0;0.0;6.4;12.1;1.3;59;84;35;1.7;6.6;50;SW;820;7.3;
02/12/2016;0.0;0.0;8.4;14.2;4.6;69;95;50;1.8;6.4;50;SW;590;7.1;
03/12/2016;0.0;0.0;7.1;8.3;5.2;84;89;81;1.2;5.9;10;NNE;410;0.7;
04/12/2016;0.0;0.0;7.9;10.0;6.5;84;90;71;0.8;2.6;20;SW;260;2.4;
05/12/2016;0.0;0.0;8.0;11.5;4.9;79;92;58;0.9;4.3;60;SSW;300;5.9;
06/12/2016;0.0;0.0;6.4;11.3;2.5;73;91;51;0.7;2.9;220;SSW;290;5.9;
07/12/2016;0.0;0.0;5.8;10.7;2.1;70;91;42;0.7;3.1;170;E;310;6.3;
08/12/2016;0.0;0.0;5.4;10.7;1.8;68;87;43;0.8;3.2;190;SSW;400;6.4;
09/12/2016;0.0;0.0;5.8;12.2;2.1;67;85;37;0.8;2.9;130;E;240;6.2;
10/12/2016;0.0;0.0;5.8;11.3;2.0;71;90;50;0.7;2.9;130;SSW;220;5.8;
11/12/2016;0.0;0.0;6.0;10.5;2.8;76;90;53;0.7;3.8;260;SW;280;5.4;
12/12/2016;0.0;0.0;2.1;6.4;-0.2;95;99;72;1.1;3.7;20;ENE;320;4.2;
13/12/2016;0.0;0.0;1.4;6.4;-0.5;95;99;70;1.0;4.1;30;ENE;500;5.2;
14/12/2016;0.0;0.0;1.5;6.4;-0.4;92;99;68;1.0;2.9;50;SW;410;4.9;
15/12/2016;0.0;0.0;2.2;7.4;-0.8;89;99;62;0.8;2.6;20;E;340;5.6;
16/12/2016;0.0;0.0;2.6;5.0;0.1;91;99;82;1.1;3.5;10;ENE;280;1.9;
17/12/2016;0.0;0.0;3.9;8.7;0.6;82;98;59;0.8;2.8;50;SSW;270;5.7;
18/12/2016;0.0;0.0;2.6;8.2;-1.6;80;96;51;1.1;3.4;30;SW;440;6.0;
19/12/2016;0.2;0.0;1.3;3.1;-1.2;93;99;77;1.0;4.8;90;N;260;;
20/12/2016;24.2;9.8;5.1;6.2;3.0;97;99;94;0.9;5.0;110;NNW;290;;
21/12/2016;25.0;32.6;7.2;9.4;4.9;94;99;86;1.4;4.8;60;SSW;790;1.3;
22/12/2016;0.8;7.8;7.2;12.3;3.1;84;98;58;1.1;4.4;160;SW;530;6.3;
23/12/2016;0.0;0.0;7.4;13.9;3.3;78;97;43;0.8;3.8;130;SSW;470;6.0;
24/12/2016;0.0;0.0;6.2;11.1;2.7;70;90;42;1.3;4.3;40;SW;710;5.3;
25/12/2016;0.0;0.0;6.6;10.9;3.3;73;89;46;1.2;5.6;110;SW;470;4.4;
26/12/2016;0.0;0.0;8.3;14.0;4.8;73;88;46;0.9;3.7;220;SW;560;4.9;
27/12/2016;0.0;0.0;9.0;16.6;4.5;68;91;30;1.3;4.7;90;SW;520;6.6;
28/12/2016;0.0;0.0;7.3;12.7;3.4;60;84;31;1.3;5.6;160;SSW;490;6.8;
29/12/2016;0.0;0.0;5.4;7.4;2.5;74;83;66;1.5;6.9;30;NNE;360;3.0;
30/12/2016;0.0;0.0;5.5;8.6;1.6;74;89;56;0.9;3.6;40;SW;440;4.0;
31/12/2016;0.0;0.0;4.2;10.1;0.7;74;92;43;1.1;3.9;40;SW;480;6.5;
