Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
20/09/2012;0.0;0.0;18.9;23.3;15.3;38;56;26;1.4;5.4;30;E;270;18.4;
21/09/2012;0.0;0.0;17.9;22.1;14.5;51;67;36;1.6;5.5;0;NNE;330;11.9;
22/09/2012;0.0;0.0;19.1;24.3;15.3;55;75;38;1.1;4.8;40;ENE;340;14.5;
23/09/2012;0.0;0.0;18.8;22.1;15.5;65;76;53;1.0;3.7;10;E;210;6.0;
24/09/2012;0.0;0.0;17.5;21.9;15.3;82;91;58;1.5;8.9;30;NNE;350;6.8;
25/09/2012;2.8;2.8;16.4;20.6;13.0;82;91;67;1.4;4.9;10;N;330;7.7;
26/09/2012;0.0;0.0;18.7;22.3;16.2;80;93;61;1.4;6.4;0;NE;380;10.1;
27/09/2012;0.2;0.2;19.2;24.1;15.5;70;94;46;1.3;4.7;40;SSW;260;14.2;
28/09/2012;0.0;0.0;18.5;23.1;14.1;67;87;45;1.2;4.0;20;E;300;12.6;
29/09/2012;0.4;0.4;16.3;17.4;15.0;86;95;79;1.0;8.0;90;N;260;1.8;
30/09/2012;9.4;9.4;17.3;20.3;15.1;83;92;69;1.1;3.5;80;SSW;280;6.2;
01/10/2012;0.0;0.0;18.2;22.7;15.4;79;91;59;1.2;4.5;10;N;240;10.2;
02/10/2012;0.0;0.0;19.0;24.9;14.2;72;92;44;1.1;5.5;90;SSW;180;16.3;
03/10/2012;0.0;0.0;19.0;24.4;14.3;69;88;44;1.0;4.2;40;E;210;13.9;
04/10/2012;0.0;0.0;18.6;23.5;14.7;72;87;50;0.9;3.5;30;NE;240;11.1;
05/10/2012;0.0;0.0;18.8;23.5;14.8;73;89;55;1.0;3.9;20;ENE;330;10.3;
06/10/2012;0.0;0.0;19.2;23.6;16.2;72;90;50;0.9;3.8;40;E;230;10.0;
07/10/2012;0.0;0.0;19.4;24.0;15.1;73;89;53;1.1;5.5;90;S;230;11.9;
08/10/2012;0.0;0.0;17.4;20.0;14.4;79;91;65;1.4;6.4;40;NE;410;11.3;
09/10/2012;0.0;0.0;17.5;22.4;14.6;77;89;55;1.3;4.4;10;SW;290;9.4;
10/10/2012;0.0;0.0;16.8;21.5;13.3;78;89;58;0.9;4.2;50;N;320;6.7;
11/10/2012;0.0;0.0;14.6;15.8;12.8;90;95;85;0.9;3.5;80;N;340;0.9;
12/10/2012;1.0;0.6;16.0;18.9;13.2;84;94;68;0.8;3.2;20;N;450;5.0;
13/10/2012;0.0;0.4;15.3;19.8;11.0;71;90;49;1.1;4.5;0;N;360;12.0;
14/10/2012;0.0;0.0;14.7;18.1;12.7;80;88;58;1.2;5.0;10;ENE;310;7.4;
15/10/2012;0.4;0.2;13.0;17.6;8.4;75;88;54;2.0;9.4;20;ENE;310;8.8;
16/10/2012;0.0;0.2;12.7;19.6;6.6;58;85;27;0.9;4.2;70;E;180;13.3;
17/10/2012;0.0;0.0;12.2;13.8;9.3;73;79;66;1.1;3.6;0;N;560;2.6;
18/10/2012;0.0;0.0;15.1;20.5;12.4;69;81;47;1.0;3.6;60;SW;360;10.2;
19/10/2012;0.0;0.0;14.5;18.7;10.9;74;89;55;0.8;3.9;40;N;400;8.3;
20/10/2012;0.0;0.0;16.0;22.1;11.0;67;88;45;0.8;3.1;130;E;200;11.6;
21/10/2012;0.0;0.0;17.2;23.4;12.6;65;81;40;0.9;4.3;120;SSW;310;10.8;
22/10/2012;0.0;0.0;17.5;24.6;12.3;70;88;44;0.7;3.4;110;NE;260;9.9;
23/10/2012;0.0;0.0;17.8;24.5;13.3;66;89;34;0.8;4.4;60;NE;400;11.7;
24/10/2012;0.0;0.0;16.0;22.2;11.7;65;86;43;0.8;3.9;60;NE;310;10.5;
25/10/2012;0.0;0.0;15.2;20.4;10.7;65;81;44;0.9;3.2;30;N;260;9.9;
26/10/2012;0.0;0.0;13.0;14.2;11.9;83;94;68;1.2;4.9;30;N;680;1.1;
27/10/2012;15.0;15.0;13.2;16.8;6.3;75;93;29;1.4;10.7;50;E;270;5.2;
28/10/2012;11.6;3.0;6.4;8.5;4.4;78;92;62;2.5;13.0;40;NE;370;5.0;
29/10/2012;1.0;9.6;8.8;14.2;5.1;55;76;29;1.2;7.4;10;SSW;260;11.8;
30/10/2012;0.0;0.0;6.4;9.2;3.2;70;84;55;1.4;5.0;0;NE;490;7.9;
31/10/2012;0.0;0.0;6.6;7.5;5.6;84;92;73;1.4;5.7;0;N;400;0.8;
01/11/2012;19.8;19.8;9.9;15.4;5.5;75;92;51;1.1;5.8;50;SSW;330;10.7;
02/11/2012;0.0;0.0;11.1;16.8;6.1;77;91;56;1.0;3.9;70;NE;270;10.6;
03/11/2012;0.0;0.0;11.2;14.9;9.0;79;90;63;1.2;4.7;90;N;400;5.7;
04/11/2012;0.0;0.0;11.7;13.2;10.8;85;94;73;0.9;3.2;30;ENE;340;2.7;
05/11/2012;7.8;7.8;14.0;19.0;8.6;52;97;18;3.8;15.4;0;W;690;10.7;
06/11/2012;0.0;0.0;12.0;17.3;7.4;46;69;26;1.3;12.1;70;NNE;280;10.3;
07/11/2012;0.0;0.0;10.5;16.8;5.6;46;71;21;1.1;4.5;60;SSW;290;10.2;
08/11/2012;0.0;0.0;9.4;15.3;4.6;58;74;41;0.9;3.2;20;N;390;9.2;
09/11/2012;0.0;0.0;10.1;15.5;5.5;66;85;44;0.9;3.7;70;SSW;240;7.9;
10/11/2012;14.6;0.2;9.0;9.8;8.2;93;95;85;1.2;6.1;60;N;440;;
11/11/2012;27.6;33.0;9.9;14.7;7.4;85;95;62;1.2;4.6;40;SSW;370;7.3;
12/11/2012;0.4;9.4;11.9;18.0;7.0;75;95;48;1.0;4.3;40;SW;250;8.9;
13/11/2012;0.0;0.0;11.9;17.5;7.7;70;84;45;0.7;3.7;120;NE;270;8.4;
14/11/2012;0.0;0.0;11.8;17.1;8.9;69;81;48;0.9;3.5;30;N;290;5.9;
15/11/2012;0.0;0.0;10.3;13.9;6.5;72;88;58;0.9;3.3;30;N;330;7.3;
16/11/2012;0.0;0.0;8.9;10.7;5.6;74;84;60;0.9;3.1;20;N;590;2.3;
17/11/2012;0.0;0.0;6.5;8.5;3.9;73;87;64;0.9;2.5;10;N;430;3.0;
18/11/2012;0.0;0.0;6.9;10.1;3.9;72;84;57;0.9;3.2;40;N;500;6.4;
19/11/2012;0.0;0.0;8.6;12.9;4.1;63;85;41;1.0;4.1;40;SSW;260;4.6;
20/11/2012;0.0;0.0;10.7;17.4;6.3;60;79;37;0.7;3.4;120;NNE;230;7.7;
21/11/2012;0.0;0.0;9.5;13.3;6.3;71;81;56;0.9;3.3;50;SW;350;6.1;
22/11/2012;0.0;0.0;10.5;14.0;8.1;73;85;55;0.7;3.2;160;;;5.3;
23/11/2012;0.0;0.0;10.6;14.3;7.7;73;87;56;1.0;4.3;120;SW;550;6.7;
24/11/2012;0.0;0.0;10.0;13.4;7.9;76;86;59;0.7;2.7;80;N;260;4.1;
25/11/2012;0.0;0.0;9.5;13.2;6.0;75;89;56;0.8;3.4;100;SSW;230;5.3;
26/11/2012;0.0;0.0;9.4;10.9;8.2;84;96;72;1.2;3.8;10;N;370;3.4;
27/11/2012;6.2;0.2;8.9;9.4;8.3;94;96;91;1.5;4.3;0;N;860;;
28/11/2012;33.6;18.4;8.5;8.9;8.1;96;96;95;1.9;9.1;0;N;630;;
29/11/2012;75.6;89.2;8.5;9.8;7.7;85;96;57;1.5;5.9;20;N;350;2.1;
30/11/2012;1.8;9.4;8.1;9.8;6.2;60;80;39;1.4;6.4;20;SSW;320;2.1;
01/12/2012;0.0;0.0;5.7;6.6;4.0;85;91;77;1.2;3.6;50;SW;380;0.9;
02/12/2012;1.0;1.0;5.0;11.1;0.4;59;97;18;1.9;12.8;30;SW;370;6.8;
03/12/2012;0.0;0.0;5.0;9.2;1.2;34;55;18;1.2;5.1;50;SSW;330;7.6;
04/12/2012;0.0;0.0;5.8;9.1;1.8;44;62;28;2.1;14.1;30;W;430;6.2;
05/12/2012;0.0;0.0;7.5;12.1;2.2;35;60;18;1.8;9.7;50;WNW;260;7.7;
06/12/2012;0.0;0.0;4.9;10.6;1.2;49;65;20;1.0;4.7;60;NE;190;7.4;
07/12/2012;0.0;0.0;1.6;3.9;-0.7;55;73;37;1.4;6.6;50;NNE;320;3.7;
08/12/2012;0.0;0.0;2.7;9.7;-2.2;56;81;26;1.4;5.2;20;SW;440;7.2;
09/12/2012;0.0;0.0;3.2;8.6;-0.8;44;65;19;1.2;4.1;30;SW;470;6.8;
10/12/2012;0.0;0.0;4.7;11.3;-1.1;40;65;14;1.4;10.6;100;WNW;240;7.1;
11/12/2012;0.0;0.0;4.6;9.9;1.0;37;50;20;1.2;6.1;50;SSW;240;7.1;
12/12/2012;0.0;0.0;1.9;6.8;-1.3;41;62;21;0.9;4.0;40;ENE;360;7.0;
13/12/2012;0.0;0.0;0.8;2.6;-1.5;47;59;36;1.0;2.9;0;ENE;350;3.0;
14/12/2012;0.2;0.0;0.4;1.8;-1.5;80;89;59;1.2;3.8;0;N;270;2.2;
15/12/2012;0.0;0.2;2.9;7.0;0.9;75;84;58;1.4;4.9;20;SSW;610;4.7;
16/12/2012;0.0;0.0;2.9;8.6;-0.8;79;90;58;1.0;3.9;50;ENE;300;6.4;
17/12/2012;0.0;0.0;1.6;4.0;-1.4;90;96;83;;;;;;1.5;
18/12/2012;0.0;0.0;3.5;10.6;-0.5;74;93;38;0.8;5.4;320;;;6.6;
19/12/2012;0.0;0.0;4.7;9.8;0.8;64;81;38;0.8;3.2;120;ENE;380;5.7;
20/12/2012;0.0;0.0;3.3;6.1;0.9;66;77;48;0.9;3.2;60;ENE;330;3.3;
21/12/2012;0.0;0.0;3.2;7.2;-0.5;71;87;50;1.0;5.9;70;SW;260;5.8;
22/12/2012;0.0;0.0;2.8;7.2;-0.1;75;86;54;1.0;4.4;40;SW;320;4.2;
23/12/2012;0.0;0.0;3.6;7.1;0.7;75;84;52;0.7;3.2;220;;;3.3;
24/12/2012;0.0;0.0;3.5;4.6;1.8;86;94;77;0.9;2.4;50;ENE;380;0.7;
25/12/2012;0.8;0.4;4.8;5.6;3.8;93;95;92;0.9;3.6;70;ENE;360;0.8;
26/12/2012;0.0;0.4;5.2;8.4;3.2;92;95;78;0.4;4.8;650;;;3.4;
27/12/2012;0.0;0.0;1.7;3.3;0.1;94;96;91;0.3;5.8;920;;;1.6;
28/12/2012;0.0;0.0;9.5;14.7;0.5;44;94;18;1.7;11.3;50;SW;250;6.7;
29/12/2012;0.0;0.0;5.3;8.9;2.1;64;74;52;1.0;3.5;50;N;360;5.7;
30/12/2012;0.0;0.0;5.1;11.0;1.2;62;78;37;0.9;3.5;110;SW;450;6.4;
31/12/2012;0.0;0.0;4.6;10.5;0.2;66;78;41;0.9;3.0;40;SW;230;6.3;
