Data;Precipitazione dalle 9 alle 9 ( mm );Precipitazione dalle 0 alle 0 ( mm );Temperatura media ( °C );Temperatura massima ( °C );Temperatura minima ( °C );Umidita' media ( % );Umidita' massima ( % );Umidita' minima ( % );Velocita' media ( m/s );Raffica ( m/s );Durata Calma ( min );Settore Prevalente;Tempo Permanenza ( min );Radiazione totale ( MJ/mq );
12/09/2017;0.0;0.0;22.1;27.5;16.8;36;78;14;2.5;11.1;0;WNW;340;19.6;
13/09/2017;0.0;0.0;18.9;24.2;13.6;57;79;41;1.6;4.9;0;NE;350;17.6;
14/09/2017;0.0;0.0;18.7;24.2;14.4;66;88;13;1.7;15.4;0;NE;340;11.6;
15/09/2017;0.0;0.0;15.8;20.5;12.3;58;81;35;1.4;5.3;0;ENE;470;8.0;
16/09/2017;0.6;0.6;16.5;22.0;11.8;63;87;36;1.5;6.9;0;NE;350;16.3;
17/09/2017;0.0;0.0;16.4;22.1;11.6;61;84;31;1.4;5.1;30;NE;370;15.0;
18/09/2017;0.2;0.2;15.0;19.4;11.5;69;86;49;1.2;5.4;30;ENE;240;10.0;
19/09/2017;4.8;4.8;16.1;23.4;10.0;54;92;23;1.3;5.5;60;SSW;350;17.1;
20/09/2017;0.0;0.0;17.7;25.1;11.1;36;61;14;1.4;5.5;20;SSW;320;18.3;
21/09/2017;0.0;0.0;17.6;24.4;10.8;40;65;22;1.0;4.1;20;ENE;260;17.5;
22/09/2017;0.0;0.0;17.5;24.4;11.6;55;74;35;1.1;3.8;0;ENE;360;14.5;
23/09/2017;0.0;0.0;18.5;25.1;13.2;63;82;42;1.1;4.4;50;ENE;390;14.6;
24/09/2017;0.0;0.0;19.6;25.3;15.5;63;82;40;1.2;6.3;20;NNE;280;13.8;
25/09/2017;0.0;0.0;17.7;21.3;15.4;64;77;46;1.7;7.0;10;ENE;450;8.0;
26/09/2017;0.4;0.4;18.2;22.5;15.6;59;73;41;1.2;3.8;10;ENE;290;9.9;
27/09/2017;0.0;0.0;18.9;24.6;15.8;58;71;33;0.9;3.8;40;E;310;9.1;
28/09/2017;0.0;0.0;19.6;26.5;14.1;58;78;33;1.0;4.0;60;ENE;370;14.5;
29/09/2017;0.0;0.0;19.0;23.0;16.5;63;73;49;1.0;3.6;10;ENE;300;7.6;
30/09/2017;0.0;0.0;17.7;19.5;16.6;63;73;51;1.3;3.7;0;N;460;4.4;
01/10/2017;0.0;0.0;16.6;19.3;14.8;65;74;52;1.6;4.2;0;NE;550;5.8;
02/10/2017;0.0;0.0;16.8;20.8;14.6;65;76;48;0.9;3.4;40;ENE;250;7.5;
03/10/2017;0.0;0.0;16.9;22.1;13.5;68;84;47;1.1;5.1;20;ENE;270;10.1;
04/10/2017;0.0;0.0;15.8;20.2;12.3;76;87;61;1.0;4.3;0;N;350;6.4;
05/10/2017;0.0;0.0;17.3;23.4;12.5;72;90;49;1.0;3.9;20;E;240;12.2;
06/10/2017;0.0;0.0;17.9;24.8;11.9;51;91;14;1.8;8.2;30;ENE;420;13.6;
07/10/2017;0.0;0.0;16.2;22.7;9.6;31;51;14;1.1;5.1;30;SW;220;14.6;
08/10/2017;0.0;0.0;16.3;23.3;9.8;46;66;20;1.1;4.4;20;SW;200;13.9;
09/10/2017;0.0;0.0;16.2;23.7;10.9;54;74;33;1.0;4.5;0;NE;400;13.0;
10/10/2017;0.0;0.0;16.4;23.1;11.7;58;74;37;1.1;4.1;10;ENE;450;11.7;
11/10/2017;0.0;0.0;15.4;20.7;11.6;68;82;52;1.1;4.0;0;NE;490;8.4;
12/10/2017;0.0;0.0;17.3;23.4;12.5;63;83;39;0.9;4.2;20;SSW;220;11.7;
13/10/2017;0.0;0.0;17.4;24.4;12.4;66;83;43;0.8;3.0;30;NE;370;11.3;
14/10/2017;0.0;0.0;17.9;25.5;12.2;66;86;40;0.8;3.6;50;ENE;300;11.8;
15/10/2017;0.0;0.0;18.5;25.8;13.1;63;83;39;0.8;3.2;50;NNW;200;11.6;
16/10/2017;0.0;0.0;18.5;26.2;13.1;60;80;36;0.7;3.3;40;NNW;240;11.5;
17/10/2017;0.0;0.0;17.8;24.6;12.7;60;79;39;0.7;3.4;120;ENE;270;10.2;
18/10/2017;0.0;0.0;16.3;22.3;12.1;64;82;41;0.9;3.4;20;ENE;380;9.9;
19/10/2017;0.0;0.0;15.7;21.2;11.6;68;86;50;1.0;3.7;30;ENE;350;9.2;
20/10/2017;0.0;0.0;13.2;18.1;10.5;86;99;64;1.3;3.3;0;NE;480;8.1;
21/10/2017;0.0;0.0;13.5;17.2;10.9;90;100;70;1.0;3.1;30;SSW;190;4.9;
22/10/2017;0.0;0.0;15.0;21.0;10.8;56;99;12;2.6;13.4;10;WNW;410;8.9;
23/10/2017;0.0;0.0;16.9;23.4;11.9;24;41;12;1.5;10.0;50;SSW;180;10.6;
24/10/2017;0.0;0.0;15.0;22.5;9.0;38;60;19;1.0;3.7;130;SSW;460;9.6;
25/10/2017;0.0;0.0;14.4;20.4;9.2;46;61;27;1.0;4.2;50;NNE;330;8.9;
26/10/2017;0.0;0.0;14.2;20.7;9.9;52;70;28;0.6;2.4;150;NE;210;7.4;
27/10/2017;0.0;0.0;13.9;20.4;8.8;62;79;47;1.0;5.4;100;SSW;290;7.1;
28/10/2017;0.0;0.0;13.8;18.5;9.5;53;69;36;0.9;3.1;100;SW;170;6.6;
29/10/2017;0.0;0.0;13.5;19.4;8.8;52;74;28;1.3;6.4;70;SW;570;6.4;
30/10/2017;0.0;0.0;13.3;19.1;7.6;66;88;47;1.0;5.2;40;ENE;320;9.3;
31/10/2017;0.0;0.0;13.3;17.7;10.1;66;83;49;1.0;3.7;0;NE;320;7.8;
01/11/2017;0.0;0.0;12.3;17.3;8.6;65;83;44;0.9;3.1;30;ENE;460;8.4;
02/11/2017;0.0;0.0;11.4;16.4;7.5;68;84;50;0.9;3.5;0;N;240;6.9;
03/11/2017;0.0;0.0;12.0;18.0;7.1;67;87;44;0.8;3.0;80;SSW;290;8.5;
04/11/2017;0.0;0.0;13.0;15.6;11.2;69;83;61;1.0;3.3;0;NE;270;4.1;
05/11/2017;12.0;0.0;10.4;12.1;8.1;95;99;83;1.4;5.6;30;N;480;1.0;
06/11/2017;9.8;21.8;8.8;9.9;7.9;81;93;68;1.7;7.4;30;SSW;410;1.7;
07/11/2017;4.8;4.8;10.3;13.4;8.0;76;89;58;1.2;6.0;20;SW;330;3.9;
08/11/2017;2.6;0.0;9.1;9.9;8.2;90;98;84;1.2;4.0;10;E;320;1.8;
09/11/2017;3.8;6.2;9.1;9.7;8.1;94;99;85;1.2;4.6;50;N;390;1.4;
10/11/2017;4.6;4.8;9.7;14.1;6.7;87;99;63;1.0;3.8;70;SSW;350;6.0;
11/11/2017;0.0;0.0;8.3;13.2;5.3;90;99;66;1.1;4.8;40;SSW;180;7.9;
12/11/2017;0.0;0.0;8.5;12.1;5.5;86;100;32;1.4;11.8;40;NE;260;7.4;
13/11/2017;0.0;0.0;10.3;15.2;6.6;28;46;16;1.3;7.9;60;ENE;220;7.5;
14/11/2017;0.0;0.0;9.5;16.6;4.0;33;55;13;1.0;7.5;40;N;180;8.0;
15/11/2017;0.0;0.0;7.4;12.4;3.4;53;67;37;1.0;4.4;10;SW;260;8.2;
16/11/2017;0.0;0.0;8.1;14.4;3.2;55;79;34;0.7;2.9;80;N;260;7.8;
17/11/2017;0.0;0.0;8.4;14.8;3.8;58;82;35;0.8;3.3;90;SSW;290;7.3;
18/11/2017;0.0;0.0;8.6;14.9;4.3;62;84;39;0.8;3.5;50;SSW;350;7.9;
19/11/2017;0.0;0.0;8.0;14.7;3.7;68;86;46;1.1;4.8;70;SW;290;7.5;
20/11/2017;0.0;0.0;7.7;13.8;3.1;69;88;44;0.8;3.4;70;NE;300;7.1;
21/11/2017;0.0;0.0;7.8;12.3;3.6;69;86;50;1.0;3.9;80;SSW;380;7.1;
22/11/2017;0.0;0.0;8.8;13.7;4.8;74;89;56;0.8;3.0;20;NNW;270;6.1;
23/11/2017;0.0;0.0;10.0;13.6;7.2;77;93;62;0.9;3.4;60;SSW;400;4.8;
24/11/2017;0.0;0.0;8.8;11.6;5.8;81;95;64;0.9;3.3;60;N;240;2.6;
25/11/2017;0.0;0.0;8.4;11.1;6.5;90;99;39;1.1;4.7;50;E;220;4.7;
26/11/2017;0.0;0.0;9.1;13.5;3.1;23;55;10;1.9;7.3;20;WNW;240;7.9;
27/11/2017;0.0;0.0;5.3;10.4;1.2;37;55;19;1.1;4.9;0;SSW;380;7.5;
28/11/2017;0.0;0.0;3.3;7.0;0.7;51;72;37;0.9;3.0;0;ENE;250;3.9;
29/11/2017;0.0;0.0;3.5;7.4;1.0;62;80;43;0.9;3.2;30;NNW;190;5.0;
30/11/2017;0.0;0.0;5.8;11.3;0.4;41;87;16;2.0;8.8;20;SSW;370;7.4;
01/12/2017;0.0;0.0;2.3;4.3;-0.2;76;98;40;1.7;5.7;0;N;460;1.5;
02/12/2017;13.4;1.8;1.4;2.6;0.2;96;100;80;1.6;5.4;20;N;250;1.0;
03/12/2017;2.0;13.6;2.2;6.4;-1.0;75;95;54;1.2;4.1;30;SSW;490;7.1;
04/12/2017;0.0;0.0;2.8;7.0;-1.4;67;90;42;1.5;4.7;10;SW;590;7.1;
05/12/2017;0.0;0.0;4.1;9.8;-0.4;63;81;42;1.4;3.8;20;SSW;610;6.4;
06/12/2017;0.0;0.0;4.7;10.8;0.4;67;86;40;1.0;2.6;50;SSW;580;6.5;
07/12/2017;0.0;0.0;4.5;10.2;1.2;70;89;48;1.0;3.5;120;SSW;480;5.8;
08/12/2017;0.0;0.0;5.5;10.0;1.8;64;83;23;1.6;8.6;20;SW;500;6.2;
09/12/2017;0.0;0.0;5.4;8.1;-0.4;25;47;16;2.7;11.2;10;W;570;7.2;
10/12/2017;0.0;0.0;1.0;3.7;-1.3;53;76;33;1.2;5.9;10;NNE;230;3.0;
11/12/2017;0.0;0.0;0.6;1.8;-0.7;88;99;61;1.2;3.6;20;SSW;660;;
12/12/2017;3.8;3.8;1.6;5.2;-0.8;94;100;75;1.3;4.5;60;SSW;580;4.4;
13/12/2017;0.0;0.0;2.0;7.0;-3.5;80;99;58;1.1;4.6;50;SW;430;6.3;
14/12/2017;0.0;0.0;2.9;6.8;-0.1;68;85;46;1.2;4.5;0;SSW;410;6.3;
15/12/2017;0.0;0.0;3.2;8.2;-0.1;70;85;54;1.7;5.5;30;SSW;570;5.7;
16/12/2017;0.0;0.0;2.6;7.2;0.4;77;87;63;1.5;5.5;0;SW;310;5.8;
17/12/2017;0.0;0.0;2.4;7.6;-0.9;51;81;24;1.5;5.3;30;SW;560;6.8;
18/12/2017;0.0;0.0;1.0;5.7;-1.9;51;65;35;1.3;4.7;40;SW;480;4.5;
19/12/2017;0.0;0.0;0.9;6.0;-2.2;60;73;42;1.0;5.3;30;SSW;290;4.7;
20/12/2017;0.0;0.0;0.5;4.2;-3.0;66;84;48;1.4;4.5;30;SSW;450;5.9;
21/12/2017;0.0;0.0;1.7;5.9;-2.8;61;86;38;1.2;3.6;30;SSW;630;6.0;
22/12/2017;0.0;0.0;2.6;5.6;0.4;61;76;50;1.2;3.8;30;SW;440;3.4;
23/12/2017;0.0;0.0;5.1;12.0;0.5;61;81;41;1.4;4.9;70;SW;550;5.7;
24/12/2017;0.0;0.0;5.6;12.2;0.7;66;86;41;1.3;5.2;50;SSW;600;6.6;
25/12/2017;0.0;0.0;5.4;10.6;2.0;72;87;51;0.7;2.8;50;NE;280;5.7;
26/12/2017;0.0;0.0;5.0;6.5;3.9;90;100;73;1.0;3.8;10;E;380;1.3;
27/12/2017;2.2;0.0;2.9;4.7;1.5;99;100;97;1.4;5.2;30;SSW;220;;
28/12/2017;2.6;4.8;5.3;10.5;0.3;44;99;14;2.4;9.8;10;WNW;410;6.9;
29/12/2017;0.0;0.0;3.2;6.6;-1.0;36;64;18;1.2;5.0;30;SSW;510;5.6;
30/12/2017;0.0;0.0;3.7;7.8;1.2;56;76;35;1.4;4.6;40;SW;560;6.4;
31/12/2017;0.0;0.0;3.1;5.3;0.0;66;98;43;1.1;4.1;40;SSW;420;2.5;
